method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
joint_linear,65,0.6850976885058164,0.10707487670331549,1.5745620408374643,False,False,False,nan,1.739116654032233e-06,nan,54.84411974921049,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,66,0.6764161715655868,-0.20620154831085252,1.4774048382411775,True,True,False,0.0032547422456373335,9.839324931289922e-09,70.89265808126086,70.47189901302866,0.7843983483380551,1.5233760661001907,0.03462218332045888,0.05189750826238204,1.26395138283928,1.7299169420794014,2.959022010458426,5.007340562876422,ok
joint_linear,67,1.3274602534974094,0.0015348772335184904,0.8438975025512507,True,True,True,0.0071154733956948725,3.912604885008996e-07,34.7037538890643,33.82149008343402,0.7432220706421513,0.5491855484799816,0.0124814897381814,0.018709340506302897,0.45566150662561894,0.6236446835434301,1.0667438999078165,1.805174135687393,ok
joint_linear,68,0.5119808434054156,-0.22970383114513246,0.831822217786521,False,False,False,nan,9.986006401002271e-07,nan,94.75883119770508,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,69,0.9075283701982384,-0.6075635834504859,1.2063299316206328,True,True,True,0.005091487779594626,4.6177806798270303e-07,40.64287829042205,40.5744160027457,0.8835112655036946,1.023177472648262,0.023254033469278682,0.0348570274420696,0.8489345541278286,1.1619009147356536,1.9874308974290449,3.3631866587800046,ok
joint_linear,70,1.096571367549432,0.13950767056035387,0.8997756516600576,True,True,True,0.0052993512995454795,2.853279817575225e-07,37.50845731297349,37.113320456578435,0.7344825804748922,0.8776530982844533,0.019946661324646665,0.029899385931882516,0.7281923826397148,0.9966461977294172,1.704762791776673,2.8848477122422866,ok
joint_linear,71,1.1265577615437583,0.39348646133625886,1.4389840039155417,False,False,False,nan,1.3393287041497268e-06,nan,19.078620180007388,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,72,0.5452491757382304,-0.36266635306146267,1.6275625510065077,False,False,False,nan,5.231417503257253e-06,nan,79.87887934644871,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,73,0.8265472881659044,-0.26523985357182406,1.1885840453515333,True,True,False,0.004291754282465286,1.1752395820518225e-06,60.62350126886803,60.55175896737703,0.7458863789479306,1.3426694849660978,0.030515215567411314,0.04574129936809275,1.1140183898014513,1.5247099789364251,2.6080156090126345,4.413357623385972,ok
joint_linear,74,0.8187077284611806,0.704802880179986,0.986446226882055,False,False,False,nan,5.793381428551408e-07,nan,53.91276631114293,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,75,0.9514501912065634,-0.8708887157614273,1.2551980423268247,True,True,True,0.0074988888921067014,7.06790980009196e-07,33.05039299040112,32.91679286167162,1.0810312086946614,0.8954784821379735,0.020351783684953943,0.030506650957508433,0.7429821768820354,1.0168883652502811,1.7393870085680423,2.9434397891462636,ok
joint_linear,76,0.863598567531641,-0.6097763979234693,0.8403395970639126,True,True,False,0.005039977747312459,5.501164657772008e-07,59.13469244797407,58.925430708701484,1.1236622079444452,1.24340940832825,0.028259304734732957,0.04235976360547261,1.0316618962743374,1.4119921201824204,2.415211771492013,4.087089527750635,ok
joint_linear,77,0.6612753130676176,0.588605064050159,1.296042553234373,True,True,False,0.0041526741664570915,9.875987216519445e-07,67.33594127650831,67.18758860427411,1.0145013211649165,1.4708804648480585,0.03342910147381951,0.050109118014991835,1.2203955667331026,1.6703039338330612,2.857053991520746,4.834787403238359,ok
joint_linear,78,1.1530123674797979,0.5926749597846778,1.1673816015552916,False,False,False,nan,8.149735567386982e-08,nan,27.860722216715534,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,79,0.8600431132876079,-0.8047136312062111,0.8091439967657349,True,True,False,0.005691140681810096,6.47588647503883e-07,55.16141905738673,54.819782675839704,1.2960449937245844,1.1745164928677732,0.026693556656085752,0.04001275899584751,0.9745011611795452,1.3337586331949172,2.2813934335591672,3.8606383593512454,ok
