target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
32,1.0317618178822572,-0.36260515375209457,1.4271890224959491,position_orientation,True,1.0012908439193907e-13,7.778248095798993e-06,135,0.16846539999824017,True,0.005179956341517046,0.9463668202396525,0.5404648984325466
33,1.1258584141656465,-0.24459200686653737,1.6331646641626132,position_orientation,True,2.1931770205678055e-14,1.4983666681503355e-05,134,0.2324436000053538,True,0.005675847600039495,1.0456039523365865,0.3861466305963002
34,1.2378175920250438,-0.4743326180584646,1.4306887180473518,position_orientation,True,1.486720147028741e-13,1.5367925632528735e-05,135,0.23461050000332762,True,0.008140801291088963,0.6990463389933086,0.5384114181834068
35,0.6439714661085851,-0.3025920071510189,1.4726449358666347,position_orientation,True,1.207614743291816e-10,8.273238442428711e-05,168,0.2922833999909926,True,0.00405806914335349,1.474526544037352,0.8391026398913063
36,1.30614680729754,-0.008210054715603612,1.0140312957966149,position_orientation,True,4.8079643148298295e-11,1.9090959104164224e-06,173,0.23684979999961797,True,0.00645435339597547,1.0036688194931207,0.5692814864518457
37,0.7738307149089899,-0.05587748637550864,1.3402806633223152,position_orientation,True,1.0014423469096085e-10,7.32655197828092e-05,163,0.2419889000011608,True,0.004687253466567069,1.1781908612871381,0.6703924593393997
38,1.190567547134816,0.4840108554431556,1.579560586894266,position_orientation,True,1.1399563280809876e-13,3.1945284701301985e-06,135,0.21291360000032,True,0.007616380156435638,0.9033233779507059,0.5513541253529897
39,1.1502532465553472,-0.12539683330775667,1.653453021379346,position_orientation,True,2.8375756319183502e-14,1.5812109207457903e-05,134,0.2320086999970954,True,0.005740337926937535,1.0379110253040442,0.3014318681647089
40,1.0328619536761845,-0.075536541341773,1.3785976593480103,position_orientation,True,4.383844916590519e-13,4.84248490485173e-05,135,0.1987513000058243,True,0.00503164678653768,0.898820845136683,0.4038997209431903
41,1.145627702467592,0.12803617977759482,1.183349621393199,position_orientation,True,1.1819789332260573e-11,5.4668187275950014e-06,170,0.2095742999954382,True,0.005698913304940462,0.5569718514016914,0.4576911410691761
42,1.281009526080825,0.015805559276369938,1.238050630383189,position_orientation,True,5.913603475340484e-12,4.182619578303747e-06,167,0.1962372999987565,True,0.0072011650267377,0.6142744292481759,0.33641073228854035
43,0.9773518507981546,0.8561535727236089,1.3518086078725147,position_orientation,True,4.095905848502851e-12,7.824964720612764e-06,165,0.189352899993537,True,0.007399245409773458,0.9041617196708638,1.0116408989155097
44,0.7589481903114169,-0.46976293407655895,0.7994952447894955,position_orientation,True,9.084421142795702e-10,1.1229639039294082e-05,175,0.23847150000801776,True,0.0015710677082759852,1.5662781254615779,1.1221460185720575
45,0.5727202230728335,-0.5492232459752053,1.5481377700897647,position_orientation,True,1.0001781496578961e-10,4.247470260765334e-05,169,0.24165130000619683,True,0.0033675734841940967,1.6323696022338403,1.0151806331476638
46,0.6284771598147483,-0.3693314085983852,1.1920140374685193,position_orientation,True,4.136608489202993e-11,0.00017587944338182102,165,0.19965090000187047,True,0.004596457197780353,1.2032087902185427,0.9448981370944743
47,0.8000050498537822,-0.6975199711188634,0.8273932575477477,position_orientation,True,6.757903446091479e-10,7.68396281626435e-06,175,0.18905680000898428,True,0.002498000325854311,1.4941028858335303,1.208885206440162
48,1.2984774762794344,0.22512854100223167,1.6329524524176553,position_orientation,True,7.392826650708472e-14,4.26886823125797e-06,134,0.15030980001029093,True,0.008093347303518452,0.841156533855785,0.2771063783962965
49,0.6412585213220269,0.3245390106231504,0.8463232119471799,position_orientation,True,1.806739180449099e-10,2.844488842177923e-05,174,0.19997060000605416,True,0.004150656011100694,0.8169343654251108,1.0811487977731569
0,0.6024597626948055,-0.2387763755277309,1.105770727821131,position_orientation,True,3.777129846968025e-12,0.2625411919016545,207,0.21264530000917148,True,0.006559399824665065,23.180653090600515,1.1717945843198354
