method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
position_only,33,1.0604362324287449,0.7852407889800558,1.3997071338107494,True,True,True,0.003727480493765109,4.11218138786166e-07,30.976976640298776,30.910850072346964,1.140702765517209,1.5436280531324844,0.035082455753011006,0.21135391699029887,1.6633582473378419,7.045130566343296,75.35448987017038,270.5212148521543,ok
position_only,34,0.5673663907300336,0.5097063076463774,1.4787509039657944,True,True,False,0.004241830308911792,8.76413792368385e-08,72.74519598334703,72.71911764384203,1.2011154235278902,2.000078472320126,0.0454563289163665,0.1326673031979732,1.7284479880266428,4.422243439932441,53.45436379629546,161.4061779179466,ok
position_only,35,1.1200084042786584,-0.08866074963047785,0.972241561845159,False,False,False,nan,0.1897796797351859,nan,54.8468828306836,nan,1.2405267213459146,0.044304525762354094,0.1655456733058276,1.8570391554760388,5.518189110194253,55.15644544965497,231.13566243944075,"waypoint failed: err=0.0000 m, tilt=44.05 deg"
position_only,36,0.5074402638530563,0.3684763283715002,1.155776289833611,False,False,False,nan,0.7365253220385256,nan,22.271402285287515,nan,1.081185041303008,0.07207900275353386,0.3314664526763999,3.475673306100151,11.048881755879997,118.06778776674955,418.09490944261546,"waypoint failed: err=0.0000 m, tilt=12.15 deg"
position_only,37,0.6795230281788104,-0.2122187816798992,1.279219568941896,False,False,False,nan,0.48351189855635446,nan,24.973581081949046,nan,1.259763122605345,0.06998684014474138,0.4326496966570514,3.8294063153625038,14.421656555235046,130.88290506141428,519.4537451369923,"waypoint failed: err=0.0000 m, tilt=10.37 deg"
position_only,38,0.5871558435825569,0.365112556724295,1.45851952983521,True,True,False,0.0036675201565835834,1.276152992022856e-06,62.43432137772935,62.06164034794046,1.1045534860431416,1.8189200861600316,0.04133909286727345,0.13281831868510116,1.5412003293043528,4.4272772895033725,39.23808006920013,141.34816164699723,ok
position_only,39,1.1192605843020214,-0.11901424475895461,1.3273088407024431,True,True,True,0.009627317785072434,2.9179765819465075e-07,22.202072165244807,21.999161105324113,0.7739716073466439,1.1520367019448496,0.0261826523169284,0.2474420962607448,1.5825915266145505,8.248069875358158,69.67630513066233,292.38156712971664,ok
position_only,40,0.9896105977084164,0.23563988926051435,0.784444321139889,True,True,False,0.004189910110023282,8.2477248135025e-07,64.2276266125739,63.375095939384636,1.0853479970167845,2.1143050861937653,0.04805238832258558,0.23662579325583616,2.045795027806649,7.887526441861205,86.96749589587107,316.04359421021405,ok
position_only,41,0.6664325804155872,-0.5787326143554344,1.1939908192445188,True,True,False,0.003924322805053072,7.798585743188016e-07,75.43926561378598,74.96382150077399,1.1543444348886067,2.1414148997829905,0.04866852044961342,0.1328026323490059,1.8150272335910547,4.426754411633531,49.533378471063266,162.10077965732643,ok
position_only,42,0.6919208315277459,-0.42855666856072044,0.8034029677225516,False,False,False,nan,0.2606063494200392,nan,68.70614240107793,nan,2.0537899637095074,0.06845966545698358,0.321048551681251,2.9330971761699103,10.701618389375033,85.34478233301718,298.0070610904239,"waypoint failed: err=0.0000 m, tilt=68.71 deg"
position_only,43,0.8883639342345084,-0.501443392141252,1.6251201183767972,False,False,False,nan,0.36946763367509383,nan,36.75070733769072,nan,0.9809588683495039,0.04671232706426209,0.3101421978978707,2.6405268230773427,10.338073263262357,91.85397750296559,384.07133987507956,"waypoint failed: err=0.0000 m, tilt=14.98 deg"
position_only,44,0.9860301029416242,-0.24013110959229692,1.2909154914814167,False,False,False,nan,0.15438218981956772,nan,36.16879875880755,nan,1.0339084356639705,0.03692530127371323,0.17257883515345884,1.674626102938434,5.752627838448628,50.59490510483643,216.73287691254134,"waypoint failed: err=0.0000 m, tilt=28.03 deg"
position_only,45,0.428945218682672,0.37270124289721596,1.1823034369429002,False,False,False,nan,0.8724357322687694,nan,19.11639693392145,nan,0.9756557903182754,0.08130464919318962,0.36299135581166536,4.016475694179543,12.099711860388847,141.20323000407646,450.86470653714167,"waypoint failed: err=0.0000 m, tilt=5.88 deg"
position_only,46,0.9356739823669012,-0.7126940702210119,1.1866583308381604,True,True,True,0.004864237461529642,4.654406886674249e-08,44.00978524943569,43.76234890139815,1.2082383528628862,1.753414585381106,0.039850331485934226,0.19589645075750658,1.69078114623883,6.529881691916886,72.98824516802158,253.99387103068386,ok
position_only,47,0.7311264468495655,0.5948815180407897,1.2717280523760754,True,True,False,0.004503096566169835,1.1266276939301327e-07,59.711300113498325,59.5534258387738,1.2251759434513771,2.0462090523420318,0.04650475118959163,0.14375292252263683,1.8382004987384497,4.791764084087895,68.54856984963293,199.6926963819402,ok
position_only,48,0.8680966168569126,-0.3302452921635624,1.0315689973425521,False,False,False,nan,0.47327898310694966,nan,29.908721237843917,nan,1.0228306473371427,0.05383319196511277,0.29058279078876,2.727248561842061,9.686093026292,93.43011363655808,366.65999943270356,"waypoint failed: err=0.0000 m, tilt=11.74 deg"
position_only,49,0.9621523233461767,-0.09196989344136862,0.7216120798803304,True,True,False,0.005041623527033448,5.406697249492953e-07,83.47430954092886,82.31461816874774,1.1919080658326948,2.491645231881296,0.05662830072457491,0.26744963861726945,2.434335933448306,8.914987953908982,103.07327570828896,289.9491055601592,ok
position_only,50,0.9870318608436438,0.7016910567503407,0.8402490889986107,True,True,False,0.006795201147846454,2.9790903327676774e-07,53.74838369091775,53.34219090323956,1.2919432249968377,1.751486790716738,0.039806517970834954,0.24943422958470357,1.83186760513686,8.314474319490119,78.34582874515411,324.1245545772762,ok
position_only,51,0.8137441319260182,-0.5694946575805719,1.3722400930398115,False,False,False,nan,0.14755618060007453,nan,50.04727033795501,nan,1.699074304966098,0.05309607203019056,0.2505462153061276,2.2233319467165216,8.351540510204252,79.52492825727383,306.65840536573023,"waypoint failed: err=0.0000 m, tilt=37.76 deg"
position_only,52,0.751143309534846,0.19075801600379966,1.4269946142868826,True,True,True,0.0027702741307884496,5.491923170425899e-07,32.116271315954315,31.694110371364566,1.1741568339223885,2.2665483361343934,0.05151246218487258,0.3297249476920565,2.4899054201959645,10.990831589735217,116.76570937267188,419.2434532434798,ok
